date,country_code,article,qid,pageviews,lang_code,instance_of,summary,category
2023-03-05,JP,仁村紗和,Q28688444,30018,ja,human,Sawa Nimura Japanese actress actor,current
2023-03-20,JP,栗山英樹,Q10855516,29893,ja,human,Hideki Kuriyama Japanese baseball player and manager baseball player,historical
2023-03-19,JP,大谷翔平,Q4391858,29861,ja,human,Shohei Ohtani Japanese professional baseball player baseball player,current
2023-03-07,JP,吉田昌郎,Q3018775,29831,ja,human,Masao Yoshida Plant manager during the Fukushima Daiichi nuclear disaster engineer,historical
2023-03-26,JP,香川綾,Q11667574,29816,ja,human,Aya Kagawa No description found physician,historical
2023-03-16,JP,今永昇太,Q22117936,29791,ja,human,Shōta Imanaga Japanese baseball player (1993-) baseball player,current
2023-03-09,JP,源田壮亮,Q27918037,29771,ja,human,Sōsuke Genda Japanese baseball player (1993-) baseball player,current
2023-03-18,JP,パトリック・サンドバル,Q66309773,29715,ja,human,Patrick Sandoval American baseball player baseball player,current
2023-03-23,JP,牧秀悟,Q102246912,29285,ja,human,Shugo Maki Japanese baseball player baseball player,current
2023-03-13,JP,小野莉奈,Q59135079,29249,ja,human,Rina Ono Japanese actress actor,current
2023-03-18,JP,奥山かずさ,Q47466348,29210,ja,human,"Kazusa Okuyama Japanese female model, actor cheerleader",current
2023-03-21,JP,マイク・トラウト,Q3090378,29192,ja,human,Mike Trout American professional baseball player baseball player,current
2023-03-13,JP,伊藤雅俊_(1924年生の実業家),Q7888600,29183,ja,human,Masatoshi Ito Japanese businessman (1924–2023) entrepreneur,historical
2023-03-22,JP,水沢エレナ,Q871602,29183,ja,human,Erena Mizusawa Japanese actress and fashion model actor,current
2023-03-20,JP,加賀まりこ,Q11399641,29149,ja,human,Mariko Kaga Japanese actress actor,current
2023-03-18,JP,東谷義和,Q111593161,29108,ja,human,GaaSyy Japanese politician and YouTuber YouTuber,current
2023-03-21,JP,道端カレン,Q11641789,29085,ja,human,Karen Michibata Japanese fashion model fashion model,current
2023-03-16,JP,水原一平,Q56059810,29077,ja,human,Ippei Mizuhara English interpreter interpreter,current
2023-03-17,JP,栗山英樹,Q10855516,29073,ja,human,Hideki Kuriyama Japanese baseball player and manager baseball player,historical
2023-03-18,JP,GAO_(歌手),Q11200862,29057,ja,human,Gao Japanese singer-songwriter singer-songwriter,current
2023-03-10,JP,佐々木朗希,Q71678901,28992,ja,human,Rōki Sasaki Japanese baseball player baseball player,current
2023-03-27,JP,大友愛,Q220079,28806,ja,human,Ai Ōtomo Japanese volleyball player volleyball player,current
2023-03-05,JP,大川裕太,Q7385496,28773,ja,human,"Ryūhō Ōkawa Japanese religious leader who founded the world religion ""Happy Science"" (1956-2023) religious leader",historical
2023-03-16,JP,源田壮亮,Q27918037,28761,ja,human,Sōsuke Genda Japanese baseball player (1993-) baseball player,current
2023-03-26,JP,東谷義和,Q111593161,28679,ja,human,GaaSyy Japanese politician and YouTuber YouTuber,current
2023-03-26,JP,北九州監禁殺人事件,Q1150906,28633,ja,human,Futoshi Matsunaga Japanese serial killer serial killer,historical
2023-03-20,JP,ラーズ・ヌートバー,Q107315831,28611,ja,human,Lars Nootbaar American baseball player baseball player,current
2023-03-24,JP,マイク・トラウト,Q3090378,28571,ja,human,Mike Trout American professional baseball player baseball player,current
2023-03-24,JP,KINGレイナ,Q38277033,28526,ja,human,KING Reina judoka (1996-) judoka,current
2023-03-11,JP,宮世琉弥,Q88923153,28485,ja,human,Ryūbi Miyase Japanese voice actor actor,current
2023-03-12,JP,中野拓夢,Q102247137,28451,ja,human,Takumu Nakano Japanese baseball player professional baseball player,current
2023-03-15,JP,伊原凛,Q11379167,28431,ja,human,Rin Ihara Weather announcer and talent tarento,current
2023-03-28,JP,渡辺徹_(俳優),Q11562262,28425,ja,human,Tohru Watanabe Japanese actor and singer (1961-2022) actor,historical
2023-03-17,JP,武隈光希,Q118696298,28421,ja,human,Mitsuki Takekuma Japanese television announcer continuity,current
2023-03-30,JP,吉田正尚,Q22120815,28401,ja,human,Masataka Yoshida Japanese baseball player baseball player,current
2023-03-14,JP,陳建太郎,Q11658345,28296,ja,human,Kentarō Chen Japanese chef and businessman ,current
2023-03-15,JP,村上虹郎,Q21087713,28265,ja,human,Nijirō Murakami Japanese actor actor,current
2023-03-30,JP,大津綾香,Q11437367,28207,ja,human,Ayaka Ōtsu Japanese child actress child actor,current
2023-03-12,JP,髙橋宏斗,Q104538904,28084,ja,human,Hiroto Takahashi Japanese baseball player professional baseball player,current
2023-03-13,JP,山崎銀之丞,Q11468237,28083,ja,human,Ginnojō Yamazaki Japanese actor actor,historical
2023-03-13,JP,袴田巌,Q1090848,28061,ja,human,Iwao Hakamata Japanese boxer and prisoner boxer,historical
2023-03-22,JP,中村悠平,Q11365607,28051,ja,human,Yuhei Nakamura baseball player baseball player,current
2023-03-14,JP,山﨑颯一郎,Q30935636,27791,ja,human,Sōichirō Yamazaki baseball player baseball player,current
2023-03-30,JP,かこさとし,Q8977128,27784,ja,human,"Satoshi Kako Japanese picture book writer, children's literary writer (1926-2018) novelist",current
2023-03-20,JP,ダルビッシュ有,Q940215,27779,ja,human,Yu Darvish Japanese professional baseball pitcher baseball player,current
2023-03-10,JP,村上宗隆,Q54292783,27711,ja,human,Munetaka Murakami Japanese professional baseball player baseball player,current
2023-03-15,JP,水上颯,Q40034295,27633,ja,human,Sou Mizukami Japanese Doctor physician,current
2023-03-14,JP,近藤健介,Q11638712,27633,ja,human,Kensuke Kondo Japanese professional baseball player baseball player,current
2023-03-20,JP,あの,Q34861530,27515,ja,human,"Ano Japanese female singer, talent, model, model",current
2023-03-16,JP,村上淳,Q3548160,27515,ja,human,Jun Murakami Japanese actor actor,current
2023-03-01,JP,飯塚昭三,Q2423016,27507,ja,human,"Shōzō Iizuka Japanese actor, voice actor and narrator (1933–2023) seiyū",historical
2023-03-23,JP,佐々木朗希,Q71678901,27502,ja,human,Rōki Sasaki Japanese baseball player baseball player,current
2023-03-04,JP,福永洋一,Q11593927,27409,ja,human,Yōichi Fukunaga Japanese jockey (1948 - ) jockey,historical
2023-03-14,JP,杉浦友紀,Q9042953,27348,ja,human,Yuki Sugiura Japanese TV announcer (1983-) announcer,historical
2023-03-22,JP,城石憲之,Q11426250,27326,ja,human,Noriyuki Shiroishi baseball player baseball player,current
2023-03-04,JP,大谷翔平,Q4391858,27201,ja,human,Shohei Ohtani Japanese professional baseball player baseball player,current
2023-03-11,JP,雛形あきこ,Q3545487,27147,ja,human,"Akiko Hinagata Japanese actress, singer, talent actor",current
2023-03-04,JP,芦田愛菜,Q1135649,27134,ja,human,Mana Ashida Japanese actress and singer singer,current
2023-03-16,JP,村上虹郎,Q21087713,27125,ja,human,Nijirō Murakami Japanese actor actor,current
2023-03-06,JP,正仁親王妃華子,Q448078,27111,ja,human,"Hanako, Princess Hitachi Japanese princess; wife of Masahito, Prince Hitachi aristocrat",historical
2023-03-22,JP,道端ジェシカ,Q202756,27088,ja,human,Jessica Michibata Argentine Japanese author and entrepreneur author,current
2023-03-26,JP,吉田正尚,Q22120815,27001,ja,human,Masataka Yoshida Japanese baseball player baseball player,current
2023-03-09,JP,三浦瑠麗,Q106866475,26970,ja,human,Lully Miura Japanese political scientist political scientist,current
2023-03-14,JP,鈴木奈穂子,Q11648723,26966,ja,human,Naoko Suzuki Japanese announcer announcer,current
2023-03-18,JP,鄭大世,Q310673,26798,ja,human,Jong Tae-se North Korean association football player association football player,current
2023-03-08,JP,真砂勇介,Q11583434,26752,ja,human,Yūsuke Masago Japanese baseball player baseball player,current
2023-03-23,JP,福島弓子,Q9040332,26701,ja,human,Yumiko Fukushima Japanese announcer announcer,current
2023-03-13,JP,徳川家康,Q171977,26603,ja,human,Tokugawa Ieyasu founder and first shogun of the Tokugawa shogunate of Japan (1543–1616) samurai,historical
2023-03-17,JP,池松壮亮,Q1058963,26569,ja,human,Sosuke Ikematsu Japanese actor actor,historical
2023-03-29,JP,紫雷イオ,Q6061727,26517,ja,human,Iyo Sky Japanese professional wrestler professional wrestler,current
2023-03-02,JP,中島みゆき,Q1323453,26513,ja,human,"Miyuki Nakajima Japanese singer-songwriter, radio personality singer-songwriter",current
2023-03-18,JP,ランス・レディック,Q322056,26503,ja,human,Lance Reddick American actor (1962–2023) television actor,current
2023-03-26,JP,水原一平,Q56059810,26408,ja,human,Ippei Mizuhara English interpreter interpreter,current
2023-03-30,JP,山下舜平大,Q102246722,26291,ja,human,Shunpeita Yamashita Japanese baseball player baseball player,current
2023-03-19,JP,今川氏真,Q3100078,26087,ja,human,Imagawa Ujizane Japanese daimyo of the Sengoku period samurai,historical
2023-03-29,JP,水卜麻美,Q9007552,26079,ja,human,Asami Miura Japanese TV announcer announcer,current
2023-03-11,JP,山田哲人,Q11470268,26078,ja,human,Tetsuto Yamada Japanese baseball player baseball player,current
2023-03-24,JP,山口達也,Q841317,26030,ja,human,Tatsuya Yamaguchi Japanese actor singer,current
2023-03-23,JP,近藤健介,Q11638712,25916,ja,human,Kensuke Kondo Japanese professional baseball player baseball player,current
2023-03-08,JP,礒崎陽輔,Q8062680,25880,ja,human,Yōsuke Isozaki Japanese politician politician,current
2023-03-25,JP,向井亜紀,Q11415877,25816,ja,human,Aki Mukai Japanese actress and tarento tarento,current
2023-03-25,JP,宇賀なつみ,Q9053944,25800,ja,human,Natsumi Uga Japanese announcer announcer,current
2023-03-15,JP,マイク・ピアッツァ,Q613319,25782,ja,human,Mike Piazza American Hall of Fame baseball player baseball player,historical
2023-03-22,JP,石橋杏奈,Q3547917,25773,ja,human,Anna Ishibashi Japanese model and actress actor,current
2023-03-01,JP,ヒロド歩美,Q18545894,25652,ja,human,Ayumi Hirodo Japanese TV announcer announcer,current
2023-03-22,JP,牧秀悟,Q102246912,25612,ja,human,Shugo Maki Japanese baseball player baseball player,current
2023-03-07,JP,礒崎陽輔,Q8062680,25601,ja,human,Yōsuke Isozaki Japanese politician politician,current
2023-03-12,JP,水原一平,Q56059810,25500,ja,human,Ippei Mizuhara English interpreter interpreter,current
2023-03-22,JP,紗栄子,Q1039622,25446,ja,human,Saeko Japanese actress actor,current
2023-03-12,JP,あの,Q34861530,25427,ja,human,"Ano Japanese female singer, talent, model, model",current
2023-03-16,JP,キム・ゴンヒ,Q107805133,25380,ja,human,Kim Keon Hee Korean businesswoman entrepreneur,current
2023-03-02,JP,KENTA_(俳優),Q11227782,25318,ja,human,Kenta Japanese actor actor,current
2023-03-24,JP,トレバー・バウアー,Q3538556,25302,ja,human,Trevor Bauer American professional baseball player (born 1991) baseball player,current
2023-03-12,JP,マイク・ピアッツァ,Q613319,25243,ja,human,Mike Piazza American Hall of Fame baseball player baseball player,historical
2023-03-03,JP,ダルビッシュ有,Q940215,25237,ja,human,Yu Darvish Japanese professional baseball pitcher baseball player,current
2023-03-26,JP,徳川家康,Q171977,25174,ja,human,Tokugawa Ieyasu founder and first shogun of the Tokugawa shogunate of Japan (1543–1616) samurai,historical
2023-03-28,JP,ハメス・ロドリゲス,Q368441,25158,ja,human,James Rodríguez Colombian association football player association football player,current
2023-03-17,JP,福原遥,Q4687588,25132,ja,human,"Haruka Fukuhara Japanese actress, singer, talent (1998-) singer",current
2023-03-16,JP,尹錫悦,Q16090635,25100,ja,human,Yoon Suk Yeol President of South Korea from 2022 to 2025 prosecutor,historical
2023-03-28,JP,村上祐子_(テレビ朝日),Q11522865,24963,ja,human,Yūko Murakami Japanese announcer announcer,current
2023-03-05,JP,田津原理音,Q116937055,24926,ja,human,Rion Tazuhara Japanese owarai tarento owarai tarento,historical
2023-03-13,JP,安藤サクラ,Q1060139,24924,ja,human,Sakura Andō Japanese actress actor,current
2023-03-09,JP,金廣鉉,Q50607,24909,ja,human,Kim Kwang-hyun South Korean baseball player baseball player,current
2023-03-03,JP,鈴木みのり_(声優),Q22129371,24908,ja,human,Minori Suzuki Japanese voice actress seiyū,current
2023-03-31,JP,山下舜平大,Q102246722,24897,ja,human,Shunpeita Yamashita Japanese baseball player baseball player,current
2023-03-25,JP,団時朗,Q3242078,24870,ja,human,Jirō Dan Japanese actor (1949–2023) actor,historical
2023-03-12,JP,雲光院,Q10564976,24863,ja,human,Lady Acha Japanese noblewoman (1555-1637) ,historical
2023-03-02,JP,鈴木伸之,Q9437110,24714,ja,human,Nobuyuki Suzuki Japanese actor actor,current
2023-03-20,JP,吉田正尚,Q22120815,24658,ja,human,Masataka Yoshida Japanese baseball player baseball player,current
2023-03-30,JP,田中道子,Q17350122,24532,ja,human,Michiko Tanaka Japanese actress model,current
2023-03-13,JP,山本由伸,Q30935992,24520,ja,human,Yoshinobu Yamamoto Japanese baseball player baseball player,current
2023-03-18,JP,吉田正尚,Q22120815,24416,ja,human,Masataka Yoshida Japanese baseball player baseball player,current
2023-03-22,JP,山本由伸,Q30935992,24391,ja,human,Yoshinobu Yamamoto Japanese baseball player baseball player,current
2023-03-19,JP,トレイ・ターナー,Q16235922,24267,ja,human,Trea Turner American baseball player baseball player,current
2023-03-21,JP,川﨑宗則,Q911820,24256,ja,human,Munenori Kawasaki Japanese professional baseball player baseball player,current
2023-03-05,JP,成河,Q11495511,24231,ja,human,Sonha South Korea actor actor,current
2023-03-26,JP,武田信玄,Q276404,24179,ja,human,Takeda Shingen Japanese daimyo of the Sengoku period samurai,historical
2023-03-14,JP,ミシェル・ヨー,Q214289,24125,ja,human,Michelle Yeoh Malaysian actress actor,current
2023-03-21,JP,あの,Q34861530,24093,ja,human,"Ano Japanese female singer, talent, model, model",current
2023-03-16,JP,吉井理人,Q487530,24092,ja,human,"Masato Yoshii Japanese professional baseball player, MLB player, coach, manager baseball player",current
2023-03-14,JP,周富徳,Q11416886,24055,ja,human,Tomitoku Shū Chinese cuisine chef chef,current
2023-03-28,JP,水原一平,Q56059810,24046,ja,human,Ippei Mizuhara English interpreter interpreter,current
2023-03-26,JP,杉谷拳士,Q11522346,24038,ja,human,Kenshi Sugiya Japanese baseball player baseball player,current
2023-03-17,JP,あの,Q34861530,24027,ja,human,"Ano Japanese female singer, talent, model, model",current
2023-03-26,JP,浜口ミホ,Q11557561,23975,ja,human,Miho Hamaguchi Japanese architect (1915-1988) architect,historical
2023-03-23,JP,ポール・スミス,Q1231482,23959,ja,human,Paul Smith fashion designer from England (born 1946) fashion designer,current
2023-03-23,JP,中村悠平,Q11365607,23852,ja,human,Yuhei Nakamura baseball player baseball player,current
2023-03-12,JP,城石憲之,Q11426250,23786,ja,human,Noriyuki Shiroishi baseball player baseball player,current
2023-03-21,JP,メリル・ケリー,Q18621033,23782,ja,human,Merrill Kelly American baseball player baseball player,current
2023-03-08,JP,三浦透子,Q11356573,23777,ja,human,Tōko Miura Japanese actress and singer actor,current
2023-03-23,JP,スティーブン・クワン,Q111511839,23709,ja,human,Steven Kwan American professional baseball player baseball player,current
2023-03-18,JP,菅原初代,Q27952163,23687,ja,human,Hatsuyo Sugawara Japanese competitive eater businessperson,current
2023-03-24,JP,城石憲之,Q11426250,23668,ja,human,Noriyuki Shiroishi baseball player baseball player,current
